path,category
"packages/execution-orchestrator/src/application/OrchestratorDTO.ts",PRODUCTION
"packages/execution-orchestrator/src/application/OrchestratorMapper.ts",PRODUCTION
"packages/execution-orchestrator/src/application/__tests__/OrchestratorApplicationService.test.ts",TEST
"packages/execution-orchestrator/src/catalog/orchestrator-catalog.ts",PRODUCTION
"packages/execution-orchestrator/src/contracts/runtime-adapters.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/__tests__/ExecutionGraphBuilderService.test.ts",TEST
"packages/execution-orchestrator/src/domain/__tests__/ExecutionGraphValidatorService.test.ts",TEST
"packages/execution-orchestrator/src/domain/__tests__/ExecutionRecoveryService.test.ts",TEST
"packages/execution-orchestrator/src/domain/__tests__/ExecutionSchedulerService.test.ts",TEST
"packages/execution-orchestrator/src/domain/__tests__/ExecutionSessionService.test.ts",TEST
"packages/execution-orchestrator/src/domain/__tests__/ExecutionStateMachineService.test.ts",TEST
"packages/execution-orchestrator/src/domain/repository/ExecutionGraphRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/repository/ExecutionHistoryRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/repository/ExecutionQueueRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/repository/ExecutionSessionRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/repository/WorkerRegistry.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionEventService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionGraphBuilderService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionGraphValidatorService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionMonitorService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionRecoveryService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionSchedulerService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionSessionService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/services/ExecutionStateMachineService.ts",PRODUCTION
"packages/execution-orchestrator/src/domain/value-objects/Identifiers.ts",PRODUCTION
"packages/execution-orchestrator/src/index.ts",PRODUCTION
"packages/execution-orchestrator/src/infrastructure/InMemoryExecutionGraphRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/infrastructure/InMemoryExecutionHistoryRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/infrastructure/InMemoryExecutionQueueRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/infrastructure/InMemoryExecutionSessionRepository.ts",PRODUCTION
"packages/execution-orchestrator/src/infrastructure/InMemoryWorkerRegistry.ts",PRODUCTION
"packages/execution-orchestrator/src/infrastructure/__tests__/InMemoryRepositories.test.ts",TEST
"packages/execution-orchestrator/src/types/orchestrator-types.ts",PRODUCTION
"packages/execution-orchestrator/tsconfig.json",CONFIG
"packages/execution-orchestrator/vitest.config.ts",CONFIG
"packages/execution-strategy/CHANGELOG.md",DOCUMENTATION
"packages/execution-strategy/README.md",DOCUMENTATION
"packages/execution-strategy/package.json",CONFIG
"packages/execution-strategy/src/application/ExecutionStrategyApplicationService.ts",PRODUCTION
"packages/execution-strategy/src/application/StrategyDTO.ts",PRODUCTION
"packages/execution-strategy/src/application/StrategyMapper.ts",PRODUCTION
"packages/execution-strategy/src/application/__tests__/ExecutionStrategyApplicationService.test.ts",TEST
"packages/execution-strategy/src/catalog/strategy-catalog.ts",PRODUCTION
"packages/execution-strategy/src/domain/__tests__/BudgetEngineService.test.ts",TEST
"packages/execution-strategy/src/domain/__tests__/CapabilityPlannerService.test.ts",TEST
"packages/execution-strategy/src/domain/__tests__/FallbackEngineService.test.ts",TEST
"packages/execution-strategy/src/domain/__tests__/InMemoryExecutionStrategyRepository.test.ts",TEST
"packages/execution-strategy/src/domain/__tests__/RiskEngineService.test.ts",TEST
"packages/execution-strategy/src/domain/__tests__/StrategyValidatorService.test.ts",TEST
"packages/execution-strategy/src/domain/repository/ExecutionStrategyRepository.ts",PRODUCTION
"packages/execution-strategy/src/domain/services/BudgetEngineService.ts",PRODUCTION
"packages/execution-strategy/src/domain/services/CapabilityPlannerService.ts",PRODUCTION
"packages/execution-strategy/src/domain/services/ExecutionStrategyService.ts",PRODUCTION
"packages/execution-strategy/src/domain/services/FallbackEngineService.ts",PRODUCTION
"packages/execution-strategy/src/domain/services/ProviderCandidateService.ts",PRODUCTION
"packages/execution-strategy/src/domain/services/RiskEngineService.ts",PRODUCTION
"packages/execution-strategy/src/domain/services/StrategyValidatorService.ts",PRODUCTION
"packages/execution-strategy/src/domain/value-objects/StrategyId.ts",PRODUCTION
"packages/execution-strategy/src/index.ts",PRODUCTION
"packages/execution-strategy/src/infrastructure/InMemoryExecutionStrategyRepository.ts",PRODUCTION
"packages/execution-strategy/src/infrastructure/PostgresExecutionStrategyRepository.ts",PRODUCTION
"packages/execution-strategy/src/infrastructure/__tests__/PostgresExecutionStrategyRepository.test.ts",TEST
"packages/execution-strategy/src/types/strategy-types.ts",PRODUCTION
"packages/execution-strategy/tsconfig.json",CONFIG
"packages/execution-strategy/vitest.config.ts",CONFIG
"packages/experience-optimization/package.json",CONFIG
"packages/experience-optimization/src/__tests__/e2e-optimization.test.ts",TEST
"packages/experience-optimization/src/__tests__/fixtures.ts",TEST
"packages/experience-optimization/src/__tests__/integration-adapters.test.ts",TEST
"packages/experience-optimization/src/__tests__/service.test.ts",TEST
"packages/experience-optimization/src/__tests__/strategy-comparison.test.ts",TEST
"packages/experience-optimization/src/__tests__/strategy-evidence.test.ts",TEST
"packages/experience-optimization/src/__tests__/strategy-scoring.test.ts",TEST
"packages/experience-optimization/src/application/ExperienceOptimizationService.ts",PRODUCTION
"packages/experience-optimization/src/contracts/experience-optimization-ports.ts",PRODUCTION
"packages/experience-optimization/src/domain/strategy-comparison.ts",PRODUCTION
"packages/experience-optimization/src/domain/strategy-evidence.ts",PRODUCTION
"packages/experience-optimization/src/domain/strategy-exploration.ts",PRODUCTION
"packages/experience-optimization/src/domain/strategy-scoring.ts",PRODUCTION
"packages/experience-optimization/src/index.ts",PRODUCTION
"packages/experience-optimization/src/infrastructure/ExperienceMemoryPortAdapter.ts",PRODUCTION
"packages/experience-optimization/src/infrastructure/InMemoryRecommendationOutcomeStore.ts",PRODUCTION
"packages/experience-optimization/src/infrastructure/integration-adapters.ts",PRODUCTION
"packages/experience-optimization/src/types/experience-optimization-types.ts",PRODUCTION
"packages/experience-optimization/tsconfig.json",CONFIG
"packages/experience-optimization/vitest.config.ts",CONFIG
"packages/experience/package.json",CONFIG
"packages/experience/src/application/ExperienceApplicationService.ts",PRODUCTION
"packages/experience/src/application/ExperienceDTO.ts",PRODUCTION
"packages/experience/src/application/__tests__/ExperienceApplicationService.test.ts",TEST
"packages/experience/src/catalog/design-knowledge.ts",PRODUCTION
"packages/experience/src/contracts/AICritiquePort.ts",PRODUCTION
"packages/experience/src/domain/AccessibilityEngine.ts",PRODUCTION
"packages/experience/src/domain/DesignDecisionEngine.ts",PRODUCTION
"packages/experience/src/domain/DesignSystemEngine.ts",PRODUCTION
"packages/experience/src/domain/EvidenceClassifier.ts",PRODUCTION
"packages/experience/src/domain/ExperienceEngine.ts",PRODUCTION
"packages/experience/src/domain/QualityEvaluator.ts",PRODUCTION
"packages/experience/src/domain/RefinementPlanner.ts",PRODUCTION
"packages/experience/src/domain/ResponsiveIntelligenceEngine.ts",PRODUCTION
"packages/experience/src/domain/StateIntelligenceEngine.ts",PRODUCTION
"packages/experience/src/domain/TraceabilityEngine.ts",PRODUCTION
"packages/experience/src/domain/UIBlueprintEngine.ts",PRODUCTION
"packages/experience/src/domain/VisualCriticEngine.ts",PRODUCTION
"packages/experience/src/domain/__tests__/AICritiqueSeam.test.ts",TEST
"packages/experience/src/domain/__tests__/CriticAndQuality.test.ts",TEST
"packages/experience/src/domain/__tests__/DesignSystemEngines.test.ts",TEST
"packages/experience/src/index.ts",PRODUCTION
"packages/experience/src/types/experience-types.ts",PRODUCTION
"packages/experience/tsconfig.json",CONFIG
"packages/experience/vitest.config.ts",CONFIG
"packages/goals/CHANGELOG.md",DOCUMENTATION
"packages/goals/README.md",DOCUMENTATION
"packages/goals/package.json",CONFIG
"packages/goals/src/application/GoalDTO.ts",PRODUCTION
"packages/goals/src/application/GoalMapper.ts",PRODUCTION
"packages/goals/src/application/GoalsApplicationService.ts",PRODUCTION
"packages/goals/src/application/__tests__/GoalsApplicationService.test.ts",TEST
"packages/goals/src/catalog/goal-catalog.ts",PRODUCTION
"packages/goals/src/domain/__tests__/GoalClassificationService.test.ts",TEST
"packages/goals/src/domain/__tests__/GoalLifecycleService.test.ts",TEST
"packages/goals/src/domain/__tests__/GoalUnderstandingService.test.ts",TEST
"packages/goals/src/domain/__tests__/GoalValidationService.test.ts",TEST
"packages/goals/src/domain/__tests__/ProblemUnderstandingService.test.ts",TEST
"packages/goals/src/domain/__tests__/TaskDecompositionService.test.ts",TEST
"packages/goals/src/domain/__tests__/TaskDependencyGraphService.test.ts",TEST
"packages/goals/src/domain/__tests__/TaskPrioritizationService.test.ts",TEST
"packages/goals/src/domain/repository/GoalRepository.ts",PRODUCTION
"packages/goals/src/domain/repository/TaskRepository.ts",PRODUCTION
"packages/goals/src/domain/services/GoalClassificationService.ts",PRODUCTION
"packages/goals/src/domain/services/GoalEventService.ts",PRODUCTION
"packages/goals/src/domain/services/GoalHierarchyService.ts",PRODUCTION
"packages/goals/src/domain/services/GoalLifecycleService.ts",PRODUCTION
"packages/goals/src/domain/services/GoalUnderstandingService.ts",PRODUCTION
"packages/goals/src/domain/services/GoalValidationService.ts",PRODUCTION
"packages/goals/src/domain/services/ProblemUnderstandingService.ts",PRODUCTION
"packages/goals/src/domain/services/SuccessCriteriaService.ts",PRODUCTION
"packages/goals/src/domain/services/TaskDecompositionService.ts",PRODUCTION
"packages/goals/src/domain/services/TaskDependencyGraphService.ts",PRODUCTION
"packages/goals/src/domain/services/TaskPrioritizationService.ts",PRODUCTION
"packages/goals/src/domain/value-objects/Identifiers.ts",PRODUCTION
"packages/goals/src/index.ts",PRODUCTION
"packages/goals/src/infrastructure/InMemoryGoalRepository.ts",PRODUCTION
"packages/goals/src/infrastructure/InMemoryTaskRepository.ts",PRODUCTION
"packages/goals/src/infrastructure/PostgresGoalRepository.ts",PRODUCTION
"packages/goals/src/infrastructure/PostgresTaskRepository.ts",PRODUCTION
"packages/goals/src/infrastructure/__tests__/InMemoryRepositories.test.ts",TEST
"packages/goals/src/infrastructure/__tests__/PostgresGoalRepository.test.ts",TEST
"packages/goals/src/types/goal-types.ts",PRODUCTION
"packages/goals/src/types/problem-types.ts",PRODUCTION
"packages/goals/tsconfig.json",CONFIG
"packages/goals/vitest.config.ts",CONFIG
"packages/information/README.md",DOCUMENTATION
"packages/information/package.json",CONFIG
"packages/information/src/constants/index.ts",PRODUCTION
"packages/information/src/errors/index.ts",PRODUCTION
"packages/information/src/index.ts",PRODUCTION
"packages/information/src/modules/index.ts",PRODUCTION
"packages/information/src/types/index.ts",PRODUCTION
"packages/information/src/utils/index.ts",PRODUCTION
"packages/information/tsconfig.json",CONFIG
"packages/intelligence-fabric/package.json",CONFIG
"packages/intelligence-fabric/src/__tests__/AutonomyPolicy.test.ts",TEST
"packages/intelligence-fabric/src/__tests__/CostPolicyGuard.test.ts",TEST
"packages/intelligence-fabric/src/__tests__/IntelligenceFabricService.test.ts",TEST
"packages/intelligence-fabric/src/__tests__/ProviderHealthLedger.test.ts",TEST
"packages/intelligence-fabric/src/__tests__/ResultNormalizer.test.ts",TEST
"packages/intelligence-fabric/src/__tests__/SelectionStrategy.test.ts",TEST
"packages/intelligence-fabric/src/__tests__/VerificationChainPolicy.test.ts",TEST
"packages/intelligence-fabric/src/__tests__/WorkflowBounds.test.ts",TEST
"packages/intelligence-fabric/src/application/IntelligenceFabricService.ts",PRODUCTION
"packages/intelligence-fabric/src/contracts/fabric-ports.ts",PRODUCTION
"packages/intelligence-fabric/src/domain/AutonomyPolicy.ts",PRODUCTION
"packages/intelligence-fabric/src/domain/CostPolicyGuard.ts",PRODUCTION
"packages/intelligence-fabric/src/domain/ProviderHealthLedger.ts",PRODUCTION
"packages/intelligence-fabric/src/domain/ResultNormalizer.ts",PRODUCTION
"packages/intelligence-fabric/src/domain/SelectionStrategy.ts",PRODUCTION
"packages/intelligence-fabric/src/domain/VerificationChainPolicy.ts",PRODUCTION
"packages/intelligence-fabric/src/domain/WorkflowBounds.ts",PRODUCTION
"packages/intelligence-fabric/src/index.ts",PRODUCTION
"packages/intelligence-fabric/src/types/fabric-types.ts",PRODUCTION
"packages/intelligence-fabric/tsconfig.json",CONFIG
"packages/intelligence-fabric/vitest.config.ts",CONFIG
"packages/intelligence/CHANGELOG.md",DOCUMENTATION
"packages/intelligence/README.md",DOCUMENTATION
"packages/intelligence/package.json",CONFIG
"packages/intelligence/src/application/IntelligenceApplicationService.ts",PRODUCTION
"packages/intelligence/src/application/PipelineDTO.ts",PRODUCTION
"packages/intelligence/src/application/PipelineMapper.ts",PRODUCTION
"packages/intelligence/src/application/__tests__/IntelligenceApplicationService.test.ts",TEST
"packages/intelligence/src/application/__tests__/test-engines.ts",TEST
"packages/intelligence/src/catalog/__tests__/pipeline-catalog.test.ts",TEST
"packages/intelligence/src/catalog/pipeline-catalog.ts",PRODUCTION
"packages/intelligence/src/contracts/pipeline-engines.ts",PRODUCTION
"packages/intelligence/src/domain/repository/PipelineRepository.ts",PRODUCTION
"packages/intelligence/src/domain/services/PipelineBuilderService.ts",PRODUCTION
"packages/intelligence/src/domain/services/PipelineExplainerService.ts",PRODUCTION
"packages/intelligence/src/domain/services/PipelineSummaryService.ts",PRODUCTION
"packages/intelligence/src/domain/services/PipelineValidatorService.ts",PRODUCTION
"packages/intelligence/src/domain/services/__tests__/PipelineBuilderService.failure-paths.test.ts",TEST
"packages/intelligence/src/domain/services/__tests__/PipelineBuilderService.test.ts",TEST
"packages/intelligence/src/domain/services/__tests__/PipelineExplainerService.test.ts",TEST
"packages/intelligence/src/domain/services/__tests__/PipelineSummaryService.test.ts",TEST
"packages/intelligence/src/domain/services/__tests__/PipelineValidatorService.test.ts",TEST
"packages/intelligence/src/domain/value-objects/PipelineId.ts",PRODUCTION
"packages/intelligence/src/index.ts",PRODUCTION
"packages/intelligence/src/infrastructure/InMemoryPipelineRepository.ts",PRODUCTION
"packages/intelligence/src/infrastructure/PostgresPipelineRepository.ts",PRODUCTION
"packages/intelligence/src/infrastructure/__tests__/InMemoryPipelineRepository.test.ts",TEST
"packages/intelligence/src/infrastructure/__tests__/PostgresPipelineRepository.test.ts",TEST
"packages/intelligence/src/types/pipeline-types.ts",PRODUCTION
"packages/intelligence/tsconfig.json",CONFIG
"packages/intelligence/vitest.config.ts",CONFIG
"packages/knowledge-intelligence/CHANGELOG.md",DOCUMENTATION
"packages/knowledge-intelligence/README.md",DOCUMENTATION
"packages/knowledge-intelligence/coverage-analyze.mjs",OTHER
"packages/knowledge-intelligence/package.json",CONFIG
"packages/knowledge-intelligence/src/application/KnowledgeApplicationService.ts",PRODUCTION
"packages/knowledge-intelligence/src/application/KnowledgeDTO.ts",PRODUCTION
"packages/knowledge-intelligence/src/application/KnowledgeMapper.ts",PRODUCTION
"packages/knowledge-intelligence/src/application/__tests__/KnowledgeApplicationService.test.ts",TEST
"packages/knowledge-intelligence/src/catalog/__tests__/knowledge-catalog.test.ts",TEST
"packages/knowledge-intelligence/src/catalog/knowledge-catalog.ts",PRODUCTION
"packages/knowledge-intelligence/src/contracts/knowledge-engines.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/graph/KnowledgeGraph.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/repository/KnowledgeRepository.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/rules/KnowledgeRules.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/rules/__tests__/KnowledgeRules.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/KnowledgeAnalyticsService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeCitationService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeEnrichmentService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeExplainerService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeLifecycleService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeRankingService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeRelationshipService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeSearchService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeTrustScoreService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeValidationService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/KnowledgeVersionService.ts",PRODUCTION
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeAnalyticsService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeCitationService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeEnrichmentService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeLifecycleService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeRankingService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeRelationshipService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeSearchService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeTrustScoreService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeValidationService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/services/__tests__/KnowledgeVersionService.test.ts",TEST
"packages/knowledge-intelligence/src/domain/value-objects/KnowledgeId.ts",PRODUCTION
"packages/knowledge-intelligence/src/index.ts",PRODUCTION
"packages/knowledge-intelligence/src/infrastructure/InMemoryKnowledgeGraph.ts",PRODUCTION
"packages/knowledge-intelligence/src/infrastructure/InMemoryKnowledgeRepository.ts",PRODUCTION
"packages/knowledge-intelligence/src/infrastructure/PostgresKnowledgeGraph.ts",PRODUCTION
"packages/knowledge-intelligence/src/infrastructure/PostgresKnowledgeRepository.ts",PRODUCTION
"packages/knowledge-intelligence/src/infrastructure/__tests__/InMemoryKnowledgeGraph.test.ts",TEST
"packages/knowledge-intelligence/src/infrastructure/__tests__/InMemoryKnowledgeRepository.test.ts",TEST
"packages/knowledge-intelligence/src/infrastructure/__tests__/PostgresKnowledgeGraph.test.ts",TEST
"packages/knowledge-intelligence/src/infrastructure/__tests__/PostgresKnowledgeRepository.test.ts",TEST
"packages/knowledge-intelligence/src/types/knowledge-types.ts",PRODUCTION
"packages/knowledge-intelligence/tsconfig.json",CONFIG
"packages/knowledge-intelligence/vitest.config.ts",CONFIG
"packages/learning-intelligence/CHANGELOG.md",DOCUMENTATION
"packages/learning-intelligence/README.md",DOCUMENTATION
"packages/learning-intelligence/package.json",CONFIG
"packages/learning-intelligence/src/application/LearningDTO.ts",PRODUCTION
"packages/learning-intelligence/src/application/LearningIntelligenceApplicationService.ts",PRODUCTION
"packages/learning-intelligence/src/application/LearningMapper.ts",PRODUCTION
"packages/learning-intelligence/src/application/__tests__/LearningIntelligenceApplicationService.test.ts",TEST
"packages/learning-intelligence/src/catalog/__tests__/learning-catalog.test.ts",TEST
"packages/learning-intelligence/src/catalog/learning-catalog.ts",PRODUCTION
"packages/learning-intelligence/src/contracts/learning-engines.ts",PRODUCTION
"packages/learning-intelligence/src/domain/repository/LearningRepository.ts",PRODUCTION
"packages/learning-intelligence/src/domain/rules/LearningRules.ts",PRODUCTION
"packages/learning-intelligence/src/domain/rules/__tests__/LearningRules.test.ts",TEST
"packages/learning-intelligence/src/domain/services/LearningAggregationService.ts",PRODUCTION
"packages/learning-intelligence/src/domain/services/LearningInsightService.ts",PRODUCTION
"packages/learning-intelligence/src/domain/services/LearningRecommendationService.ts",PRODUCTION
"packages/learning-intelligence/src/domain/services/LearningReportService.ts",PRODUCTION
"packages/learning-intelligence/src/domain/services/LearningSafetyService.ts",PRODUCTION
"packages/learning-intelligence/src/domain/services/__tests__/LearningAggregationService.test.ts",TEST
"packages/learning-intelligence/src/domain/services/__tests__/LearningInsightService.test.ts",TEST
"packages/learning-intelligence/src/domain/services/__tests__/LearningRecommendationService.test.ts",TEST
"packages/learning-intelligence/src/domain/services/__tests__/LearningReportService.test.ts",TEST
"packages/learning-intelligence/src/domain/services/__tests__/LearningSafetyService.test.ts",TEST
"packages/learning-intelligence/src/domain/value-objects/LearningEventId.ts",PRODUCTION
"packages/learning-intelligence/src/domain/value-objects/RecommendationId.ts",PRODUCTION
"packages/learning-intelligence/src/index.ts",PRODUCTION
"packages/learning-intelligence/src/infrastructure/InMemoryLearningRepository.ts",PRODUCTION
"packages/learning-intelligence/src/infrastructure/PostgresLearningRepository.ts",PRODUCTION
"packages/learning-intelligence/src/infrastructure/__tests__/InMemoryLearningRepository.test.ts",TEST
"packages/learning-intelligence/src/infrastructure/__tests__/PostgresLearningRepository.test.ts",TEST
"packages/learning-intelligence/src/types/learning-types.ts",PRODUCTION
"packages/learning-intelligence/tsconfig.json",CONFIG
"packages/learning-intelligence/vitest.config.ts",CONFIG
"packages/live-intelligence-bridge/package.json",CONFIG
"packages/live-intelligence-bridge/src/__tests__/LiveIntelligenceBridgeService.test.ts",TEST
"packages/live-intelligence-bridge/src/__tests__/bridge-domain-coverage.test.ts",TEST
"packages/live-intelligence-bridge/src/__tests__/bridge-fixtures.ts",TEST
"packages/live-intelligence-bridge/src/application/LiveIntelligenceBridgeService.ts",PRODUCTION
"packages/live-intelligence-bridge/src/contracts/bridge-ports.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/AcquisitionClassifier.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/BridgeApprovalPolicy.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/BridgeCandidateAssembler.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/BridgeComparisonBuilder.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/BridgeNotificationMapper.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/BridgeOutcomeEvaluator.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/BridgePreferenceFeedback.ts",PRODUCTION
"packages/live-intelligence-bridge/src/domain/BridgeRecommendationBuilder.ts",PRODUCTION
"packages/live-intelligence-bridge/src/index.ts",PRODUCTION
"packages/live-intelligence-bridge/src/infrastructure/InMemoryBridgeLoopStore.ts",PRODUCTION
"packages/live-intelligence-bridge/src/infrastructure/PostgresBridgeLoopStore.ts",PRODUCTION
"packages/live-intelligence-bridge/src/infrastructure/__tests__/PostgresBridgeLoopStore.test.ts",TEST
"packages/live-intelligence-bridge/src/types/bridge-types.ts",PRODUCTION
"packages/live-intelligence-bridge/tsconfig.json",CONFIG
"packages/live-intelligence-bridge/vitest.config.ts",CONFIG
"packages/loop-engine/README.md",DOCUMENTATION
"packages/loop-engine/package.json",CONFIG
"packages/loop-engine/src/application/LoopApplicationService.ts",PRODUCTION
"packages/loop-engine/src/application/LoopDTO.ts",PRODUCTION
"packages/loop-engine/src/application/LoopMapper.ts",PRODUCTION
"packages/loop-engine/src/application/__tests__/LoopApplicationService.test.ts",TEST
"packages/loop-engine/src/application/__tests__/LoopMapper.test.ts",TEST
"packages/loop-engine/src/catalog/__tests__/loop-catalog.test.ts",TEST
"packages/loop-engine/src/catalog/loop-catalog.ts",PRODUCTION
"packages/loop-engine/src/contracts/loop-ports.ts",PRODUCTION
"packages/loop-engine/src/domain/CriticEvaluator.ts",PRODUCTION
"packages/loop-engine/src/domain/GoalUnderstandingService.ts",PRODUCTION
"packages/loop-engine/src/domain/LoopBudget.ts",PRODUCTION
"packages/loop-engine/src/domain/LoopEngine.ts",PRODUCTION
"packages/loop-engine/src/domain/RefinementPlanner.ts",PRODUCTION
"packages/loop-engine/src/domain/TaskDecompositionService.ts",PRODUCTION
"packages/loop-engine/src/domain/__tests__/CriticEvaluator.test.ts",TEST
"packages/loop-engine/src/domain/__tests__/GoalUnderstandingService.test.ts",TEST
"packages/loop-engine/src/domain/__tests__/LoopBudget.test.ts",TEST
"packages/loop-engine/src/domain/__tests__/LoopEngine.test.ts",TEST
"packages/loop-engine/src/domain/__tests__/RefinementPlanner.test.ts",TEST
"packages/loop-engine/src/domain/__tests__/TaskDecompositionService.test.ts",TEST
"packages/loop-engine/src/domain/__tests__/fixtures.ts",TEST
"packages/loop-engine/src/index.ts",PRODUCTION
"packages/loop-engine/src/infrastructure/AIOrchestratorSpecialistPort.ts",PRODUCTION
"packages/loop-engine/src/infrastructure/LoopRunStore.ts",PRODUCTION
"packages/loop-engine/src/infrastructure/SystemClock.ts",PRODUCTION
"packages/loop-engine/src/infrastructure/ToolRegistryToolPort.ts",PRODUCTION
"packages/loop-engine/src/infrastructure/__tests__/AIOrchestratorSpecialistPort.test.ts",TEST
"packages/loop-engine/src/infrastructure/__tests__/LoopRunStore.test.ts",TEST
"packages/loop-engine/src/infrastructure/__tests__/SystemClock.test.ts",TEST
"packages/loop-engine/src/infrastructure/__tests__/ToolRegistryToolPort.test.ts",TEST
"packages/loop-engine/src/types/loop-types.ts",PRODUCTION
"packages/loop-engine/tsconfig.json",CONFIG
"packages/loop-engine/vitest.config.ts",CONFIG
"packages/memory-intelligence/CHANGELOG.md",DOCUMENTATION
"packages/memory-intelligence/README.md",DOCUMENTATION
"packages/memory-intelligence/package.json",CONFIG
"packages/memory-intelligence/src/application/MemoryApplicationService.ts",PRODUCTION
"packages/memory-intelligence/src/application/MemoryDTO.ts",PRODUCTION
"packages/memory-intelligence/src/application/MemoryMapper.ts",PRODUCTION
"packages/memory-intelligence/src/application/__tests__/MemoryApplicationService.test.ts",TEST
"packages/memory-intelligence/src/catalog/__tests__/memory-catalog.test.ts",TEST
"packages/memory-intelligence/src/catalog/memory-catalog.ts",PRODUCTION
"packages/memory-intelligence/src/contracts/memory-engines.ts",PRODUCTION
"packages/memory-intelligence/src/domain/graph/MemoryGraph.ts",PRODUCTION
"packages/memory-intelligence/src/domain/repository/MemoryRepository.ts",PRODUCTION
"packages/memory-intelligence/src/domain/rules/MemoryRules.ts",PRODUCTION
"packages/memory-intelligence/src/domain/rules/__tests__/MemoryRules.test.ts",TEST
"packages/memory-intelligence/src/domain/services/MemoryAnalyticsService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryCaptureService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryCitationService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryCompressionService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryConsolidationService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryExpirationService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryImportanceService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryLifecycleService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryRankingService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryRelationshipService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/MemoryRetrievalService.ts",PRODUCTION
"packages/memory-intelligence/src/domain/services/__tests__/MemoryCoreServices.test.ts",TEST
"packages/memory-intelligence/src/domain/services/__tests__/MemoryCoverageServices.test.ts",TEST
"packages/memory-intelligence/src/domain/services/__tests__/MemoryPipelineServices.test.ts",TEST
"packages/memory-intelligence/src/domain/value-objects/MemoryId.ts",PRODUCTION
"packages/memory-intelligence/src/index.ts",PRODUCTION
